sample_id,run_id,medium,medium_id,sequence,phase,phase_name,phase_id,voltage,voltage_class,frame,time_ms,time_s,drive_freq_hz,cycle_phase_rad,sin_phase,cos_phase,v_applied,v_abs,angle_deg,angle_rad,delta_angle,direction,direction_id,amp_deg_model,tau_stim_s_model,tau_relax_s_model,noise_std_deg_model,img_relpath,img_filename,img_path,split
WATER__seq775__3.000V__S__f03,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,2.9468617521860656,2.9468617521860656,57.98491536199439,1.0120276895570417,-2.133236628286596,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f03.png,test
WATER__seq775__3.000V__S__f04,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,2.6289200401315913,2.6289200401315913,49.33311543655117,0.8610252946342576,-8.651799925443221,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f04.png,test
WATER__seq775__3.000V__S__f05,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,1.1043736580540344,1.1043736580540344,32.070246130469904,0.5597313869016708,-17.262869306081264,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f05.png,test
WATER__seq775__3.000V__S__f06,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-0.9270509831248419,0.9270509831248419,6.364019507430538,0.11107309406581063,-25.706226623039367,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f06.png,test
WATER__seq775__3.000V__S__f07,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-2.5329837765060446,2.5329837765060446,-19.52141337688408,-0.34071293806949193,-25.885432884314618,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f07.png,test
WATER__seq775__3.000V__S__f08,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-2.9763441039434335,2.9763441039434335,-30.34012020782447,-0.5295349930774033,-10.818706830940389,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f08.png,test
WATER__seq775__3.000V__S__f09,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-2.0536413177860666,2.0536413177860666,-18.680619873242556,-0.3260383231015684,11.659500334581914,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f09.png,test
WATER__seq775__3.000V__S__f10,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,-0.18837155858794247,0.18837155858794247,7.702819260578185,0.13443955778312439,26.38343913382074,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f10.png,test
WATER__seq775__3.000V__S__f11,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,1.7633557568774187,1.7633557568774187,28.915341382494244,0.5046679114626936,21.21252212191606,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f11.png,test
WATER__seq775__3.000V__S__f12,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,2.905749483385893,2.905749483385893,33.95669142082544,0.5926560683771154,5.041350038331199,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f12.png,test
WATER__seq775__3.000V__S__f13,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,2.71448115739806,2.71448115739806,27.219537627114185,0.4750705524636271,-6.737153793711258,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f13.png,test
WATER__seq775__3.000V__S__f14,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,1.2773378746952218,1.2773378746952218,11.288971122882547,0.19702971525686183,-15.930566504231638,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f14.png,test
WATER__seq775__3.000V__S__f15,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,-0.7460696614945643,0.7460696614945643,-9.696068625953115,-0.16922832202220436,-20.98503974883566,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f15.png,test
WATER__seq775__3.000V__S__f16,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,-2.4270509831248415,2.4270509831248415,-28.748348167041364,-0.5017533300245486,-19.052279541088247,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f16.png,test
WATER__seq775__3.000V__S__f17,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,-2.9940801852848145,2.9940801852848145,-34.11580456359965,-0.5954331166017212,-5.367456396558289,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f17.png,test
WATER__seq775__3.000V__S__f18,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,-2.186905882264237,2.186905882264237,-20.432834251151128,-0.35662023319685715,13.682970312448525,neg,0,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f18.png,test
WATER__seq775__3.000V__S__f19,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,-0.3759997006929173,0.3759997006929173,4.776225731579837,0.08336086483454307,25.209059982730963,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f19.png,test
WATER__seq775__3.000V__S__f20,WATER__seq775__3.000V__S,WATER,2,775,S,Stimulus,1,3.0,3,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,1.6074803849369892,1.6074803849369892,23.675672786419156,0.4132184427478345,18.89944705483932,pos,2,72.4537511684354,1.3,3.4000000000000004,2.7696317877536805,WATER__seq775__3.000V__S/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq775__3.000V__S/f20.png,test
WATER__seq777__2.600V__R__f01,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,18.52089443882716,0.32325058837184145,0.0,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f01.png,train
WATER__seq777__2.600V__R__f02,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,0.0,0.0,16.817561277555942,0.2935218164492551,-1.7033331612712175,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f02.png,train
WATER__seq777__2.600V__R__f03,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,0.0,0.0,14.105168600245591,0.24618163362320541,-2.7123926773103513,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f03.png,train
WATER__seq777__2.600V__R__f04,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,0.0,0.0,11.800159878033998,0.20595164213342576,-2.3050087222115927,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f04.png,train
WATER__seq777__2.600V__R__f05,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.0,0.0,10.348013327439592,0.18060690360407497,-1.4521465505944064,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f05.png,train
WATER__seq777__2.600V__R__f06,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,0.0,0.0,9.222665442804725,0.16096587778684324,-1.1253478846348663,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f06.png,train
WATER__seq777__2.600V__R__f07,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,0.0,0.0,8.410853089314534,0.14679707931007532,-0.8118123534901915,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f07.png,train
WATER__seq777__2.600V__R__f08,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,0.0,0.0,7.775395796830336,0.13570625730041744,-0.6354572924841975,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f08.png,train
WATER__seq777__2.600V__R__f09,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,0.0,0.0,6.579131304730525,0.11482750318857804,-1.1962644920998118,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f09.png,train
WATER__seq777__2.600V__R__f10,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,0.0,0.0,5.900204774363973,0.10297799985454045,-0.6789265303665513,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f10.png,train
WATER__seq777__2.600V__R__f11,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,0.0,0.0,5.457666121908227,0.0952542433018488,-0.4425386524557462,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f11.png,train
WATER__seq777__2.600V__R__f12,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,0.0,0.0,5.034547117925809,0.08786942355459659,-0.42311900398241864,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f12.png,train
WATER__seq777__2.600V__R__f13,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,0.0,0.0,4.602118107243864,0.08032211353705493,-0.43242901068194417,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f13.png,train
WATER__seq777__2.600V__R__f14,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.0,0.0,4.057548204340697,0.07081757572412883,-0.5445699029031674,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f14.png,train
WATER__seq777__2.600V__R__f15,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,0.0,0.0,3.4747764104523724,0.060646289133023806,-0.5827717938883246,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f15.png,train
WATER__seq777__2.600V__R__f16,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,0.0,0.0,3.2046470801974087,0.055931642913867555,-0.27012933025496366,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f16.png,train
WATER__seq777__2.600V__R__f17,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,0.0,0.0,2.521505444647202,0.044008572116057305,-0.6831416355502067,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f17.png,train
WATER__seq777__2.600V__R__f18,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,0.0,0.0,2.767471994668436,0.048301498263699165,0.24596655002123402,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f18.png,train
WATER__seq777__2.600V__R__f19,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,0.0,0.0,2.4642564398457725,0.043009388488782316,-0.3032155548226636,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f19.png,train
WATER__seq777__2.600V__R__f20,WATER__seq777__2.600V__R,WATER,2,777,R,Relaxation,0,2.6,2,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,0.0,0.0,2.603082524304652,0.04543236075024149,0.13882608445887934,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__R/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__R/f20.png,train
WATER__seq777__2.600V__S__f01,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,51.19030370415376,0.8934393447333324,0.0,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f01.png,train
WATER__seq777__2.600V__S__f02,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,1.657302373346593,1.657302373346593,53.97397473665291,0.9420235695428327,2.78367103249915,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f02.png,train
WATER__seq777__2.600V__S__f03,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,2.5539468518945903,2.5539468518945903,52.56043269478516,0.9173526067968769,-1.4135420418677498,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f03.png,train
WATER__seq777__2.600V__S__f04,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,2.2783973681140455,2.2783973681140455,44.75078507236856,0.7810485423651602,-7.809647622416605,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f04.png,train
WATER__seq777__2.600V__S__f05,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.9571238369801632,0.9571238369801632,28.95933272659295,0.5054357052595938,-15.791452345775607,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f05.png,train
WATER__seq777__2.600V__S__f06,WATER__seq777__2.600V__S,WATER,2,777,S,Stimulus,1,2.6,2,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-0.803444185374863,0.803444185374863,6.41169295816856,0.11190515274697643,-22.54763976842439,pos,2,64.33605564923839,1.3,3.4000000000000004,2.685881654704739,WATER__seq777__2.600V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/WATER__seq777__2.600V__S/f06.png,train
